Age,Revenu,Montant_Credit,Duree_Mois,Score_Credit,Nb_Credits_Prec,Ratio_Dette_Revenu,Statut_Emploi,Niveau_Education,Type_Propriete,Historique_Credit,Objet_Credit,Defaut_Paiement
69,112.53,20.97,57,385,7,82.06,CDI,Licence,Locataire,Excellent,Consommation,0
80,16.0,8.26,6,671,10,54.33,CDD,Master,Propriétaire,Bon,Immobilier,0
79,83.73,35.29,12,501,1,51.18,Indépendant,Bac,Locataire,Acceptable,Consommation,1
78,33.81,42.13,22,388,8,5.5,CDD,Master,Propriétaire,Excellent,Immobilier,0
52,131.94,18.72,48,736,9,57.4,CDI,Bac,Autre,Bon,Immobilier,1
24,132.66,49.56,76,419,0,90.06,CDD,Bac,Propriétaire,Acceptable,Automobile,1
44,71.48,8.41,22,455,7,78.01,Chômeur,Licence,Propriétaire,Bon,Automobile,1
45,74.99,34.78,64,698,4,78.63,CDD,Bac,Propriétaire,Excellent,Immobilier,1
39,55.94,25.17,8,487,1,15.99,Indépendant,Licence,Locataire,Acceptable,Automobile,1
31,111.74,25.1,34,351,7,35.84,CDI,Bac,Propriétaire,Excellent,Automobile,1
24,63.42,25.59,27,830,4,23.32,CDI,Licence,Propriétaire,Bon,Immobilier,1
54,51.15,16.64,43,779,9,31.59,CDI,Bac,Propriétaire,Acceptable,Consommation,1
78,73.35,37.2,59,529,9,57.95,CDD,Master,Propriétaire,Acceptable,Immobilier,1
39,27.35,37.47,55,780,2,36.48,CDI,Master,Locataire,Acceptable,Consommation,1
22,115.79,17.71,74,429,6,56.07,CDD,Doctorat,Propriétaire,Bon,Immobilier,0
79,16.7,42.59,35,354,3,43.85,Indépendant,Master,Locataire,Bon,Automobile,1
72,102.01,19.26,28,570,10,28.66,Indépendant,Licence,Locataire,Acceptable,Consommation,1
19,39.69,37.63,52,399,10,9.54,CDI,Licence,Locataire,Bon,Consommation,0
79,46.37,10.44,26,368,9,89.18,Indépendant,Master,Propriétaire,Bon,Consommation,0
44,100.81,12.59,25,598,5,1.14,CDD,Bac,Propriétaire,Bon,Immobilier,0
38,149.05,19.21,28,828,9,0.17,CDI,Licence,Locataire,Bon,Immobilier,0
71,119.99,31.72,73,653,7,82.68,CDI,Master,Locataire,Bon,Automobile,0
55,45.49,34.05,26,451,0,99.68,CDD,Bac,Propriétaire,Bon,Automobile,1
32,38.76,22.84,26,629,1,72.71,CDI,Master,Locataire,Bon,Professionnel,0
38,131.94,8.5,6,415,7,1.53,CDI,Licence,Locataire,Mauvais,Immobilier,0
27,74.96,21.81,20,841,6,22.67,CDI,Licence,Propriétaire,Bon,Automobile,1
40,33.5,35.99,22,622,9,97.18,CDI,Master,Locataire,Bon,Automobile,1
75,131.4,35.19,56,528,8,80.86,Retraité,Licence,Propriétaire,Bon,Consommation,1
73,125.17,12.21,68,659,1,56.68,Indépendant,Doctorat,Propriétaire,Bon,Immobilier,1
56,147.83,5.35,19,304,7,23.69,CDD,Doctorat,Propriétaire,Mauvais,Professionnel,1
22,137.82,38.88,64,327,5,1.44,Chômeur,Licence,Propriétaire,Acceptable,Automobile,1
18,129.99,9.79,55,663,0,2.09,CDD,Bac,Propriétaire,Acceptable,Consommation,1
30,22.1,8.71,39,761,3,61.2,Indépendant,Bac,Locataire,Acceptable,Automobile,1
38,29.1,5.12,11,530,1,2.18,CDI,Licence,Locataire,Mauvais,Consommation,1
43,91.81,24.47,54,694,6,99.36,CDD,Master,Locataire,Excellent,Immobilier,1
67,86.75,27.65,11,570,8,18.34,CDI,Bac,Locataire,Bon,Consommation,1
62,76.83,33.69,74,603,5,71.07,CDI,Bac,Propriétaire,Bon,Automobile,1
38,68.57,18.32,12,682,3,15.51,CDI,Bac,Propriétaire,Bon,Automobile,1
70,73.21,36.97,82,327,4,54.01,CDI,Licence,Locataire,Acceptable,Immobilier,1
35,91.86,12.62,56,818,10,8.06,CDI,Master,Locataire,Bon,Consommation,0
54,15.28,42.44,6,498,0,76.68,CDI,Bac,Propriétaire,Bon,Immobilier,0
62,50.2,30.73,18,381,3,58.49,Indépendant,Bac,Autre,Bon,Immobilier,1
49,84.97,31.28,48,387,9,8.62,CDI,Licence,Propriétaire,Bon,Immobilier,1
53,112.5,14.44,32,689,2,84.86,Indépendant,Master,Locataire,Bon,Immobilier,1
34,38.51,8.33,76,750,8,54.7,CDD,Master,Locataire,Acceptable,Consommation,0
52,88.83,25.91,8,732,5,92.16,CDD,Master,Propriétaire,Bon,Immobilier,1
66,111.45,32.7,63,673,3,91.66,CDI,Bac,Propriétaire,Mauvais,Immobilier,1
77,75.02,9.28,22,734,2,92.05,Chômeur,Licence,Autre,Acceptable,Immobilier,1
28,18.66,47.77,50,486,3,7.78,CDI,Doctorat,Propriétaire,Bon,Automobile,0
80,75.65,49.12,83,689,7,12.1,CDD,Doctorat,Propriétaire,Excellent,Automobile,1
38,55.02,29.55,63,517,4,98.77,CDD,Licence,Propriétaire,Acceptable,Automobile,1
69,140.5,47.75,61,407,10,48.76,CDI,Master,Locataire,Acceptable,Automobile,0
72,31.82,13.08,59,849,0,23.82,CDI,Doctorat,Locataire,Bon,Automobile,1
70,103.08,6.14,34,648,4,76.97,CDI,Licence,Locataire,Excellent,Consommation,0
43,22.12,6.77,59,821,7,26.43,Chômeur,Bac,Locataire,Bon,Immobilier,0
79,75.23,31.44,32,325,10,72.72,Indépendant,Licence,Locataire,Bon,Consommation,0
21,89.79,7.77,50,347,3,83.73,Chômeur,Doctorat,Propriétaire,Mauvais,Immobilier,1
51,55.22,48.13,36,669,1,78.43,CDI,Licence,Locataire,Bon,Consommation,1
69,76.44,11.39,41,313,2,27.4,CDI,Master,Propriétaire,Bon,Automobile,1
65,37.08,18.71,66,486,10,40.16,CDI,Licence,Propriétaire,Excellent,Immobilier,0
77,56.06,42.01,42,823,8,41.33,Chômeur,Bac,Locataire,Acceptable,Automobile,1
35,98.85,14.84,72,578,6,49.13,CDI,Bac,Propriétaire,Acceptable,Consommation,1
57,55.74,15.93,41,640,2,16.74,CDI,Doctorat,Locataire,Bon,Automobile,1
52,136.47,33.9,10,627,4,45.25,Chômeur,Licence,Propriétaire,Bon,Automobile,1
58,99.83,17.42,51,324,2,51.08,CDD,Bac,Locataire,Bon,Immobilier,1
46,74.22,14.79,84,828,9,53.17,CDD,Doctorat,Propriétaire,Bon,Professionnel,1
69,20.23,16.44,57,725,3,81.99,CDI,Licence,Propriétaire,Mauvais,Consommation,0
46,82.44,27.08,54,328,7,51.73,CDD,Master,Propriétaire,Bon,Automobile,1
55,118.24,48.47,11,622,2,23.08,Chômeur,Licence,Propriétaire,Excellent,Consommation,0
59,50.85,42.45,15,612,2,66.31,CDD,Bac,Propriétaire,Bon,Immobilier,0
38,123.91,17.81,28,569,10,79.73,CDI,Licence,Locataire,Excellent,Consommation,0
59,48.99,21.35,22,594,10,31.94,CDI,Doctorat,Locataire,Bon,Automobile,0
30,126.21,25.9,49,522,7,64.53,CDI,Bac,Propriétaire,Bon,Automobile,0
66,26.51,49.05,46,374,9,14.69,CDD,Master,Propriétaire,Excellent,Immobilier,0
58,131.93,12.76,20,401,9,34.19,CDI,Bac,Propriétaire,Acceptable,Professionnel,1
34,82.39,21.09,49,831,6,90.92,CDD,Licence,Propriétaire,Bon,Consommation,1
73,55.03,37.82,63,472,6,91.13,CDD,Licence,Locataire,Bon,Consommation,0
26,50.79,48.38,55,303,9,57.53,Indépendant,Master,Propriétaire,Bon,Immobilier,1
58,73.32,12.01,57,778,1,70.24,CDI,Licence,Locataire,Bon,Immobilier,0
18,149.87,15.23,75,694,6,85.4,Indépendant,Licence,Propriétaire,Excellent,Automobile,1
19,44.74,15.16,73,466,9,95.86,CDD,Master,Locataire,Excellent,Consommation,1
77,28.93,5.94,68,599,10,48.99,CDI,Bac,Locataire,Excellent,Professionnel,0
65,93.98,32.19,63,417,9,56.16,Retraité,Bac,Propriétaire,Bon,Immobilier,1
46,80.95,35.18,28,811,2,41.56,CDI,Bac,Locataire,Excellent,Automobile,0
50,85.77,32.11,49,474,6,7.2,CDD,Licence,Locataire,Excellent,Consommation,1
27,105.04,8.21,49,458,3,42.28,CDI,Licence,Locataire,Acceptable,Immobilier,1
67,51.06,8.12,57,683,7,79.06,CDD,Master,Propriétaire,Bon,Automobile,1
75,137.94,14.47,72,526,7,80.49,CDD,Licence,Locataire,Bon,Immobilier,1
77,73.82,18.06,33,337,5,89.24,CDI,Bac,Locataire,Excellent,Consommation,1
57,32.43,40.39,72,762,2,5.15,CDD,Master,Propriétaire,Excellent,Consommation,0
38,115.21,12.17,83,730,5,52.72,CDD,Bac,Propriétaire,Acceptable,Consommation,1
45,101.82,6.98,23,403,5,10.74,Indépendant,Master,Propriétaire,Excellent,Consommation,1
28,57.63,22.73,32,492,2,20.07,CDI,Bac,Propriétaire,Excellent,Immobilier,0
72,98.91,23.74,56,549,10,90.02,CDI,Bac,Autre,Bon,Consommation,0
51,44.68,25.29,65,312,3,49.68,CDD,Licence,Propriétaire,Excellent,Consommation,1
25,75.05,42.21,79,687,1,75.85,CDI,Bac,Locataire,Bon,Automobile,1
76,136.42,9.41,54,370,0,6.44,CDD,Bac,Propriétaire,Bon,Automobile,0
39,33.03,36.68,20,737,1,41.68,CDI,Licence,Propriétaire,Bon,Professionnel,0
25,67.2,20.21,78,343,6,67.42,CDI,Bac,Autre,Excellent,Consommation,1
66,125.85,18.95,73,571,9,13.34,Indépendant,Bac,Propriétaire,Mauvais,Consommation,0
32,145.88,46.96,20,313,4,32.58,Indépendant,Bac,Locataire,Bon,Professionnel,1
34,76.28,16.18,56,670,8,6.45,CDD,Licence,Locataire,Bon,Automobile,0
77,83.44,33.91,53,411,2,65.13,Chômeur,Licence,Locataire,Acceptable,Consommation,1
40,92.24,17.38,77,678,1,97.09,Indépendant,Bac,Locataire,Acceptable,Automobile,1
41,140.87,27.82,6,613,3,82.7,CDD,Licence,Locataire,Bon,Immobilier,0
62,130.86,40.38,12,714,1,97.46,Retraité,Master,Locataire,Acceptable,Automobile,0
36,38.03,44.68,58,784,10,84.56,CDD,Licence,Propriétaire,Bon,Automobile,0
22,73.96,42.74,36,468,6,85.52,CDD,Licence,Locataire,Bon,Immobilier,1
49,77.64,31.2,23,545,9,57.72,CDI,Bac,Autre,Acceptable,Professionnel,0
61,121.53,16.2,17,565,5,51.83,Chômeur,Licence,Locataire,Acceptable,Immobilier,1
18,96.39,34.76,53,542,7,40.63,CDI,Master,Propriétaire,Excellent,Professionnel,0
40,103.32,36.95,35,599,4,81.81,CDI,Licence,Locataire,Bon,Immobilier,1
54,149.76,5.48,12,626,1,18.21,CDI,Bac,Locataire,Acceptable,Automobile,1
25,25.12,24.76,8,829,3,5.62,CDI,Bac,Propriétaire,Excellent,Automobile,0
30,45.11,42.95,68,641,0,94.79,CDI,Master,Locataire,Mauvais,Consommation,1
25,70.07,27.03,11,548,1,0.38,Indépendant,Master,Locataire,Bon,Immobilier,0
74,61.95,19.01,20,679,3,97.68,CDD,Licence,Locataire,Bon,Professionnel,1
40,17.92,44.23,76,831,5,72.89,CDI,Bac,Propriétaire,Excellent,Consommation,1
60,27.39,12.01,48,680,3,32.85,Indépendant,Master,Propriétaire,Bon,Consommation,0
18,106.93,14.29,23,341,3,69.78,CDD,Bac,Locataire,Excellent,Immobilier,1
62,133.71,35.93,27,644,10,81.79,CDD,Licence,Locataire,Bon,Automobile,0
68,84.42,20.86,66,560,9,24.54,CDI,Master,Propriétaire,Bon,Professionnel,1
41,87.79,37.09,66,605,9,77.09,Chômeur,Licence,Propriétaire,Acceptable,Immobilier,1
52,49.44,12.1,58,539,1,80.44,CDI,Bac,Propriétaire,Bon,Immobilier,0
41,118.66,16.35,31,612,8,24.94,CDI,Bac,Propriétaire,Excellent,Automobile,0
34,116.49,12.05,45,740,9,4.19,CDI,Master,Autre,Excellent,Professionnel,0
22,94.43,47.88,13,432,7,20.41,Indépendant,Licence,Locataire,Bon,Automobile,1
37,43.71,23.24,26,350,7,20.06,CDD,Master,Locataire,Bon,Automobile,1
38,28.1,20.17,48,691,4,6.52,CDI,Licence,Locataire,Mauvais,Consommation,1
57,23.67,5.64,26,822,2,72.6,CDI,Master,Locataire,Acceptable,Professionnel,1
75,95.01,11.9,8,807,5,38.0,CDD,Master,Propriétaire,Acceptable,Immobilier,1
48,126.38,23.95,36,653,8,88.44,CDD,Licence,Locataire,Excellent,Immobilier,0
63,130.87,8.08,32,694,7,25.22,CDI,Licence,Propriétaire,Acceptable,Immobilier,0
53,77.59,27.98,32,395,6,45.32,Indépendant,Licence,Locataire,Excellent,Immobilier,1
28,120.88,25.48,78,405,10,63.9,Retraité,Licence,Propriétaire,Bon,Immobilier,0
69,142.83,39.52,62,812,7,87.75,CDI,Licence,Propriétaire,Bon,Immobilier,0
32,52.15,34.69,38,541,3,52.46,CDD,Master,Propriétaire,Bon,Automobile,0
36,68.72,25.07,49,787,5,37.35,CDI,Bac,Locataire,Excellent,Immobilier,0
24,140.75,15.11,48,814,4,86.7,Indépendant,Licence,Propriétaire,Bon,Automobile,0
68,60.66,37.71,36,360,1,31.02,CDI,Licence,Propriétaire,Excellent,Professionnel,1
45,138.37,36.85,70,715,7,7.94,CDI,Bac,Locataire,Excellent,Immobilier,1
68,147.44,11.9,81,593,2,44.5,Indépendant,Licence,Locataire,Acceptable,Automobile,1
60,104.34,46.16,22,601,4,78.51,Indépendant,Doctorat,Propriétaire,Mauvais,Immobilier,1
75,125.28,7.9,20,469,7,3.08,CDI,Licence,Propriétaire,Acceptable,Automobile,0
22,116.19,7.48,39,340,10,58.59,CDI,Master,Propriétaire,Bon,Consommation,1
22,109.44,13.43,9,530,8,59.45,CDI,Master,Locataire,Excellent,Consommation,1
47,56.44,45.93,77,708,8,92.85,CDD,Master,Locataire,Excellent,Automobile,1
71,22.71,28.4,84,596,4,28.65,Indépendant,Licence,Propriétaire,Excellent,Consommation,1
49,61.31,40.46,33,754,1,27.88,CDD,Bac,Locataire,Mauvais,Consommation,1
25,105.04,15.25,78,356,6,44.05,CDD,Licence,Propriétaire,Bon,Immobilier,0
27,28.84,27.06,7,539,10,35.69,Indépendant,Bac,Propriétaire,Acceptable,Immobilier,0
55,16.61,21.12,22,475,10,73.63,CDD,Doctorat,Autre,Acceptable,Consommation,1
64,33.86,42.25,63,362,6,64.18,CDD,Bac,Propriétaire,Bon,Professionnel,1
49,111.62,6.02,79,850,7,75.89,CDD,Bac,Locataire,Mauvais,Automobile,1
65,146.33,15.97,14,437,7,82.0,Chômeur,Licence,Locataire,Excellent,Immobilier,1
45,147.71,11.87,36,753,4,92.3,CDI,Licence,Propriétaire,Bon,Consommation,0
34,81.69,43.66,71,748,0,43.09,CDI,Bac,Propriétaire,Acceptable,Immobilier,0
48,132.36,26.04,67,525,10,98.47,CDI,Bac,Locataire,Bon,Consommation,1
25,114.47,23.19,24,742,3,21.57,Indépendant,Master,Locataire,Excellent,Immobilier,0
57,82.64,25.23,79,505,3,71.44,CDI,Licence,Propriétaire,Excellent,Immobilier,0
42,92.32,48.74,60,326,10,53.4,CDI,Bac,Propriétaire,Acceptable,Automobile,0
26,33.53,43.26,33,756,2,81.69,Retraité,Licence,Propriétaire,Excellent,Consommation,0
19,141.58,36.79,55,406,7,47.68,Chômeur,Bac,Locataire,Mauvais,Immobilier,1
32,62.51,18.07,70,743,2,78.39,Retraité,Bac,Propriétaire,Excellent,Consommation,0
67,75.23,12.43,8,335,4,93.02,CDI,Doctorat,Propriétaire,Bon,Immobilier,1
20,105.67,46.46,84,454,1,73.23,Chômeur,Licence,Autre,Bon,Automobile,1
66,60.08,24.04,57,468,5,77.61,CDI,Bac,Propriétaire,Bon,Immobilier,1
53,49.32,17.54,15,571,5,6.72,CDI,Doctorat,Propriétaire,Bon,Consommation,0
79,100.19,26.19,26,846,7,20.5,CDI,Master,Locataire,Acceptable,Consommation,0
21,18.37,46.3,42,719,7,97.43,CDD,Bac,Locataire,Acceptable,Immobilier,1
31,112.3,22.42,20,483,0,69.32,CDI,Licence,Propriétaire,Acceptable,Immobilier,0
58,84.39,30.32,83,536,4,56.14,CDD,Master,Propriétaire,Excellent,Consommation,1
58,96.78,41.13,84,808,1,36.7,Indépendant,Licence,Propriétaire,Excellent,Automobile,0
42,100.3,24.22,79,740,9,4.44,CDI,Licence,Propriétaire,Excellent,Automobile,0
75,86.15,15.51,14,421,4,36.91,CDI,Licence,Locataire,Excellent,Immobilier,0
72,93.64,49.75,49,716,9,49.89,CDI,Licence,Locataire,Acceptable,Professionnel,0
79,107.31,48.05,44,834,8,21.15,Chômeur,Licence,Locataire,Bon,Professionnel,1
80,116.67,42.96,10,674,3,17.31,CDI,Licence,Locataire,Acceptable,Immobilier,0
67,113.21,35.98,30,625,7,50.84,CDI,Bac,Locataire,Excellent,Automobile,0
27,132.4,18.27,61,779,0,58.59,CDI,Master,Locataire,Bon,Consommation,1
38,40.57,46.1,69,449,7,23.99,Chômeur,Bac,Locataire,Acceptable,Automobile,1
53,69.15,17.4,77,789,5,58.74,CDI,Licence,Propriétaire,Mauvais,Automobile,0
29,142.95,41.04,57,452,7,90.03,CDI,Licence,Locataire,Mauvais,Automobile,0
44,68.54,46.32,81,316,5,47.32,CDI,Master,Propriétaire,Acceptable,Immobilier,1
57,31.86,32.14,14,850,10,85.74,Chômeur,Licence,Propriétaire,Acceptable,Consommation,0
19,85.94,41.14,15,647,2,92.73,CDI,Master,Locataire,Mauvais,Automobile,0
71,29.78,40.63,15,758,10,9.24,CDD,Bac,Propriétaire,Acceptable,Automobile,0
30,42.39,13.69,78,501,7,9.58,CDI,Licence,Locataire,Mauvais,Immobilier,0
70,149.77,35.06,67,722,4,47.6,Retraité,Master,Locataire,Excellent,Consommation,0
49,88.08,9.21,65,579,9,58.81,CDD,Master,Locataire,Mauvais,Consommation,1
48,53.35,27.85,24,721,4,42.59,CDD,Licence,Locataire,Bon,Automobile,1
33,149.29,12.3,43,764,6,32.65,CDI,Licence,Propriétaire,Excellent,Professionnel,0
49,145.49,23.74,11,654,5,64.1,CDI,Bac,Propriétaire,Excellent,Immobilier,1
49,74.5,42.48,20,677,8,0.21,CDI,Licence,Locataire,Acceptable,Consommation,1
77,50.15,49.42,52,423,6,96.81,CDD,Licence,Propriétaire,Bon,Automobile,1
51,128.18,19.31,50,379,2,23.21,Retraité,Bac,Locataire,Mauvais,Immobilier,1
28,111.61,28.94,10,532,10,91.71,CDI,Doctorat,Propriétaire,Excellent,Immobilier,0
27,107.74,28.01,83,779,10,10.9,Chômeur,Master,Propriétaire,Bon,Immobilier,0
32,135.57,47.95,58,453,4,23.81,CDI,Bac,Propriétaire,Bon,Consommation,0
34,108.07,26.54,71,708,8,23.49,Chômeur,Licence,Locataire,Bon,Consommation,1
57,53.31,36.46,67,330,10,99.62,CDI,Master,Propriétaire,Bon,Automobile,1
35,108.67,46.48,28,802,9,0.46,CDI,Bac,Propriétaire,Acceptable,Immobilier,1
72,56.28,21.8,49,670,1,63.96,CDD,Licence,Propriétaire,Excellent,Professionnel,1
26,117.5,45.6,57,622,0,86.97,Indépendant,Licence,Propriétaire,Excellent,Immobilier,0
42,98.67,46.29,51,631,10,67.23,Indépendant,Bac,Propriétaire,Excellent,Automobile,0
57,25.45,46.88,24,542,7,36.27,CDD,Licence,Propriétaire,Acceptable,Consommation,1
76,84.23,17.17,52,729,7,95.83,CDD,Doctorat,Locataire,Bon,Immobilier,0
31,61.35,23.02,57,481,1,89.35,CDI,Licence,Propriétaire,Bon,Consommation,0
77,59.36,44.17,29,772,7,43.4,CDI,Licence,Propriétaire,Bon,Immobilier,1
75,96.3,21.16,22,675,4,57.33,CDI,Licence,Autre,Acceptable,Immobilier,1
42,58.51,32.01,51,380,1,96.75,CDD,Master,Propriétaire,Excellent,Consommation,1
67,119.88,10.31,69,849,6,98.26,CDD,Master,Locataire,Excellent,Immobilier,1
39,24.56,7.53,33,719,6,44.98,Indépendant,Bac,Propriétaire,Acceptable,Automobile,1
69,104.15,23.54,55,766,2,84.74,Indépendant,Master,Propriétaire,Mauvais,Immobilier,0
47,124.24,31.05,69,727,0,30.2,CDI,Bac,Propriétaire,Bon,Automobile,0
37,105.83,22.67,33,356,10,37.18,Indépendant,Bac,Locataire,Bon,Immobilier,1
38,82.13,31.0,61,621,3,16.48,CDI,Licence,Locataire,Bon,Consommation,1
61,143.29,28.18,64,841,1,20.92,Indépendant,Licence,Propriétaire,Mauvais,Immobilier,0
49,55.49,35.86,10,794,3,65.69,CDI,Licence,Locataire,Bon,Consommation,0
68,17.59,34.23,59,565,7,51.08,Indépendant,Licence,Propriétaire,Bon,Consommation,1
63,73.32,24.09,49,526,1,23.11,CDD,Bac,Propriétaire,Bon,Automobile,1
66,19.46,24.12,47,353,0,40.29,CDI,Bac,Locataire,Mauvais,Consommation,1
73,143.78,11.34,77,303,10,37.32,CDD,Licence,Locataire,Acceptable,Immobilier,1
38,43.34,28.1,62,738,2,98.74,CDI,Bac,Propriétaire,Acceptable,Immobilier,1
52,121.51,31.42,52,609,9,85.36,CDI,Bac,Propriétaire,Excellent,Immobilier,0
75,119.57,26.44,81,388,6,38.8,CDD,Bac,Locataire,Bon,Automobile,0
49,44.39,19.66,30,619,5,91.39,Indépendant,Master,Autre,Bon,Professionnel,1
47,98.87,37.47,49,674,5,34.26,CDI,Master,Propriétaire,Excellent,Immobilier,1
72,21.49,8.36,20,800,6,66.79,CDI,Bac,Locataire,Acceptable,Consommation,0
56,80.28,46.15,56,533,7,96.66,CDD,Bac,Propriétaire,Bon,Consommation,1
66,16.98,5.93,58,636,2,39.03,CDD,Licence,Locataire,Bon,Immobilier,1
29,139.35,48.31,39,484,2,67.99,CDI,Doctorat,Locataire,Mauvais,Professionnel,1
58,146.77,25.81,82,737,9,29.59,Chômeur,Bac,Locataire,Excellent,Professionnel,1
64,45.01,23.57,13,479,7,26.63,CDD,Master,Locataire,Acceptable,Professionnel,1
35,43.09,16.54,82,375,6,57.42,CDI,Licence,Propriétaire,Acceptable,Automobile,1
38,116.75,5.45,75,571,9,97.93,CDI,Doctorat,Propriétaire,Mauvais,Immobilier,1
30,49.21,17.37,26,354,4,45.31,CDD,Bac,Locataire,Acceptable,Automobile,1
79,135.84,9.92,12,376,3,93.76,CDD,Doctorat,Propriétaire,Acceptable,Automobile,1
38,92.48,34.69,84,595,5,91.44,CDI,Licence,Propriétaire,Bon,Automobile,0
79,62.35,19.36,61,518,8,25.38,Retraité,Doctorat,Autre,Bon,Consommation,1
25,127.41,39.52,54,576,5,40.18,CDI,Licence,Propriétaire,Mauvais,Consommation,0
63,81.61,14.31,47,565,7,64.33,CDD,Licence,Propriétaire,Excellent,Immobilier,1
57,138.07,45.51,28,342,0,51.8,CDI,Master,Propriétaire,Acceptable,Automobile,0
63,140.28,28.53,57,660,5,9.6,Chômeur,Master,Locataire,Bon,Professionnel,0
24,37.33,10.15,84,527,1,99.37,Indépendant,Licence,Propriétaire,Excellent,Immobilier,1
40,15.31,23.04,58,526,2,75.27,CDI,Licence,Propriétaire,Excellent,Immobilier,1
61,147.83,14.3,21,362,5,43.77,Chômeur,Master,Locataire,Excellent,Immobilier,1
49,137.33,13.99,42,470,1,61.82,CDI,Master,Locataire,Mauvais,Immobilier,1
28,22.49,27.79,23,606,3,8.76,CDD,Bac,Locataire,Acceptable,Automobile,1
39,127.46,35.24,25,333,5,49.53,Indépendant,Licence,Locataire,Bon,Immobilier,0
39,76.8,46.02,51,429,4,93.08,Indépendant,Master,Propriétaire,Acceptable,Immobilier,0
60,49.96,27.6,7,693,5,89.66,Chômeur,Licence,Locataire,Bon,Automobile,0
42,133.63,48.46,68,450,5,33.74,Chômeur,Master,Propriétaire,Acceptable,Immobilier,1
39,41.55,47.37,8,683,7,53.14,Retraité,Master,Propriétaire,Acceptable,Immobilier,0
45,142.89,43.93,51,316,8,69.74,CDI,Master,Propriétaire,Excellent,Consommation,0
46,42.76,27.5,54,313,4,34.0,CDI,Master,Propriétaire,Bon,Automobile,0
30,97.85,11.34,6,380,5,6.49,CDD,Doctorat,Propriétaire,Bon,Immobilier,1
35,45.12,14.81,27,506,5,50.54,Indépendant,Master,Propriétaire,Mauvais,Consommation,1
19,88.67,34.15,19,503,5,60.16,CDD,Master,Locataire,Acceptable,Immobilier,1
46,107.34,23.98,50,678,1,0.58,CDI,Bac,Propriétaire,Acceptable,Immobilier,1
38,40.68,11.61,11,843,3,9.56,Indépendant,Bac,Locataire,Acceptable,Consommation,1
32,85.32,26.55,70,322,0,20.73,Retraité,Licence,Locataire,Bon,Immobilier,1
69,78.32,5.78,26,461,0,34.81,CDI,Master,Locataire,Acceptable,Consommation,1
44,24.59,38.03,9,443,0,54.11,CDI,Licence,Propriétaire,Bon,Consommation,0
67,125.47,8.31,8,403,6,29.38,CDI,Bac,Locataire,Bon,Immobilier,1
48,60.32,33.31,35,681,0,27.62,CDI,Licence,Locataire,Acceptable,Immobilier,0
32,92.57,40.69,36,754,5,86.93,CDD,Master,Autre,Excellent,Immobilier,0
68,84.5,10.97,39,716,1,14.51,Chômeur,Master,Propriétaire,Bon,Immobilier,1
40,84.29,28.34,25,623,5,49.55,CDI,Master,Propriétaire,Bon,Consommation,0
41,29.48,40.06,59,470,5,95.28,CDD,Licence,Propriétaire,Bon,Automobile,1
61,72.17,16.73,30,573,10,62.5,CDD,Licence,Propriétaire,Mauvais,Immobilier,1
30,76.07,12.33,20,751,2,71.72,CDI,Licence,Locataire,Mauvais,Automobile,1
39,114.04,20.16,43,424,7,43.12,CDD,Licence,Locataire,Bon,Immobilier,0
60,128.4,29.96,28,682,10,1.99,Indépendant,Licence,Propriétaire,Bon,Immobilier,1
54,88.57,30.89,57,616,3,64.61,Indépendant,Licence,Propriétaire,Acceptable,Immobilier,1
78,26.72,10.89,71,406,6,63.19,CDD,Bac,Propriétaire,Bon,Consommation,0
50,46.97,25.59,62,762,3,11.04,Indépendant,Licence,Propriétaire,Excellent,Immobilier,0
73,37.27,17.07,62,729,0,46.22,CDI,Bac,Locataire,Acceptable,Automobile,1
20,31.82,42.89,84,636,5,91.53,CDI,Bac,Locataire,Acceptable,Immobilier,1
80,64.4,19.11,57,795,4,20.51,CDI,Licence,Propriétaire,Excellent,Automobile,0
71,45.97,42.74,40,661,8,46.11,CDI,Bac,Propriétaire,Acceptable,Immobilier,1
36,44.47,24.29,79,731,8,46.11,CDI,Licence,Locataire,Bon,Immobilier,1
40,22.38,37.7,19,819,10,81.08,CDI,Bac,Propriétaire,Excellent,Automobile,1
46,17.39,27.95,19,705,7,82.46,CDD,Licence,Locataire,Acceptable,Automobile,0
47,28.87,32.99,38,676,6,75.93,CDD,Doctorat,Locataire,Excellent,Immobilier,1
56,38.25,22.79,57,451,1,36.55,CDI,Licence,Locataire,Bon,Consommation,1
61,73.18,39.57,6,621,7,7.2,CDI,Licence,Propriétaire,Acceptable,Automobile,0
64,83.92,24.13,39,513,2,34.95,CDD,Master,Propriétaire,Mauvais,Consommation,1
42,33.98,25.59,24,364,5,67.98,CDI,Licence,Locataire,Bon,Automobile,1
54,72.35,28.3,29,569,9,70.27,CDI,Bac,Propriétaire,Mauvais,Consommation,1
64,61.14,42.43,9,836,6,96.5,Indépendant,Bac,Propriétaire,Excellent,Automobile,0
25,39.76,34.67,41,399,5,45.36,CDI,Licence,Locataire,Excellent,Immobilier,0
59,15.92,20.71,82,404,4,63.24,CDI,Licence,Locataire,Excellent,Consommation,1
75,78.05,35.16,63,430,3,53.92,CDI,Bac,Propriétaire,Excellent,Consommation,0
33,107.56,33.91,37,688,1,15.06,CDI,Master,Propriétaire,Bon,Professionnel,0
25,45.55,46.9,14,620,8,46.12,Retraité,Bac,Locataire,Mauvais,Immobilier,1
